Segment,label1,label2,label3,label4,label5,label6,label7,label8,label9,label10,label11
20033,IC,,,,,,,,,,
20069,SS,,,,,,,,,,
20091,IC,,,,,,,,,,
20098,SS,,,,,,,,,,
20106,IC,,,,,,,,,,
20112,IC,,,,,,,,,,
20113,IC,,,,,,,,,,
20142,TT,,,,,,,,,,
20148,IC,SS,,,,,,,,,
20150,SS,,,,,,,,,,
20179,TT,,,,,,,,,,
20228,TT,,,,,,,,,,
20263,TT,,,,,,,,,,
20285,TT,,,,,,,,,,
20297,SC,,,,,,,,,,
20299,IC,,,,,,,,,,
20348,IC,,,,,,,,,,
20354,SS,,,,,,,,,,
20355,SS,,,,,,,,,,
20360,IC,,,,,,,,,,
20361,IC,,,,,,,,,,
20395,TT,,,,,,,,,,
20421,IC,,,,,,,,,,
20431,SC,,,,,,,,,,
20436,SO,,,,,,,,,,
20495,TT,,,,,,,,,,
20507,TT,,,,,,,,,,
20548,FS,,,,,,,,,,
20550,FS,,,,,,,,,,
20570,SS,,,,,,,,,,
20571,SS,,,,,,,,,,
20584,FS,,,,,,,,,,
20585,IC,FS,,,,,,,,,
20588,IC,,,,,,,,,,
20605,SS,,,,,,,,,,
20663,FS,,,,,,,,,,
20679,TT,,,,,,,,,,
20694,TT,,,,,,,,,,
20707,IC,,,,,,,,,,
20722,SC,CR,,,,,,,,,
20778,IC,,,,,,,,,,
20821,FS,,,,,,,,,,
20853,FS,,,,,,,,,,
20854,FS,,,,,,,,,,
20887,SS,,,,,,,,,,
20900,SS,,,,,,,,,,
20909,IC,,,,,,,,,,
20911,IC,,,,,,,,,,
20915,IC,,,,,,,,,,
20946,TT,,,,,,,,,,
20950,IC,,,,,,,,,,
20961,IC,,,,,,,,,,
20996,TT,,,,,,,,,,
20997,TT,,,,,,,,,,
21023,IC,,,,,,,,,,
21042,IC,,,,,,,,,,
21051,IC,,,,,,,,,,
21069,TT,,,,,,,,,,
21102,IC,,,,,,,,,,
21124,SO,,,,,,,,,,
21139,FS,,,,,,,,,,
21141,FS,,,,,,,,,,
21170,SC,,,,,,,,,,
21187,IC,SC,,,,,,,,,
21209,IC,,,,,,,,,,
21211,IC,,,,,,,,,,
21218,SS,,,,,,,,,,
21260,TT,,,,,,,,,,
21275,TT,,,,,,,,,,
21281,TT,,,,,,,,,,
21300,TT,,,,,,,,,,
21319,FS,,,,,,,,,,
21332,TT,,,,,,,,,,
21339,ST,,,,,,,,,,
21341,ST,,,,,,,,,,
21342,ST,,,,,,,,,,
21359,SS,,,,,,,,,,
21364,SO,,,,,,,,,,
21374,IC,,,,,,,,,,
21395,FS,SO,,,,,,,,,
21402,IC,,,,,,,,,,
21404,IC,SC,,,,,,,,,
21467,FS,,,,,,,,,,
21488,FS,,,,,,,,,,
21502,TT,,,,,,,,,,
21515,TT,,,,,,,,,,
21520,TT,,,,,,,,,,
21546,IC,,,,,,,,,,
21561,IC,,,,,,,,,,
21621,SS,,,,,,,,,,
21648,TT,,,,,,,,,,
21668,SO,,,,,,,,,,
21677,SC,,,,,,,,,,
21710,SS,,,,,,,,,,
21711,SS,,,,,,,,,,
21767,SS,,,,,,,,,,
21769,SS,,,,,,,,,,
21783,TT,,,,,,,,,,
21789,SC,,,,,,,,,,
21832,IC,,,,,,,,,,
21860,TT,,,,,,,,,,
21862,TT,,,,,,,,,,
21863,TT,,,,,,,,,,
21868,TT,,,,,,,,,,
21887,IC,,,,,,,,,,
21925,IC,CR,,,,,,,,,
21960,SS,,,,,,,,,,
21963,IC,,,,,,,,,,
21966,IC,,,,,,,,,,
21969,CR,,,,,,,,,,
21972,CR,,,,,,,,,,
21984,IC,,,,,,,,,,
21988,IC,,,,,,,,,,
22005,IC,,,,,,,,,,
22011,IC,,,,,,,,,,
22019,TT,,,,,,,,,,
22023,TT,,,,,,,,,,
22074,SS,,,,,,,,,,
22122,TT,,,,,,,,,,
22125,TT,,,,,,,,,,
22126,SC,,,,,,,,,,
22165,IC,,,,,,,,,,
22190,CR,,,,,,,,,,
22191,SC,,,,,,,,,,
22197,SC,,,,,,,,,,
22203,SC,,,,,,,,,,
22206,SC,,,,,,,,,,
22213,IC,,,,,,,,,,
22221,IC,,,,,,,,,,
22232,SS,,,,,,,,,,
22234,SS,,,,,,,,,,
22245,SC,,,,,,,,,,
22252,FS,,,,,,,,,,
22278,SS,CR,,,,,,,,,
22281,CR,,,,,,,,,,
22322,IC,,,,,,,,,,
22338,TT,,,,,,,,,,
22382,TT,,,,,,,,,,
22385,TT,,,,,,,,,,
22410,FS,,,,,,,,,,
22417,SS,,,,,,,,,,
22501,SC,,,,,,,,,,
22517,CR,,,,,,,,,,
22520,CR,,,,,,,,,,
22521,CR,,,,,,,,,,
22523,IC,,,,,,,,,,
22544,IC,,,,,,,,,,
22571,SS,,,,,,,,,,
22572,SS,,,,,,,,,,
22575,SS,,,,,,,,,,
22576,SS,,,,,,,,,,
22585,SC,,,,,,,,,,
22586,SS,,,,,,,,,,
22593,IC,,,,,,,,,,
22614,SS,,,,,,,,,,
22622,SC,,,,,,,,,,
22627,CR,,,,,,,,,,
22629,SC,CR,,,,,,,,,
22630,SC,,,,,,,,,,
22643,IC,,,,,,,,,,
22644,IC,,,,,,,,,,
22647,FS,,,,,,,,,,
22661,TT,,,,,,,,,,
22684,SO,,,,,,,,,,
22691,IC,,,,,,,,,,
22702,SC,CR,,,,,,,,,
22719,IC,,,,,,,,,,
22732,IC,,,,,,,,,,
22737,CR,,,,,,,,,,
22740,SS,,,,,,,,,,
22755,IC,,,,,,,,,,
22764,IC,,,,,,,,,,
22768,IC,,,,,,,,,,
22818,TT,,,,,,,,,,
22833,SS,,,,,,,,,,
22835,TT,SS,,,,,,,,,
22923,TT,,,,,,,,,,
22938,TT,,,,,,,,,,
22939,TT,,,,,,,,,,
22940,TT,,,,,,,,,,
22946,TT,,,,,,,,,,
22967,TT,,,,,,,,,,
22993,TT,,,,,,,,,,
22998,IC,,,,,,,,,,
23055,IC,,,,,,,,,,
23098,FS,,,,,,,,,,
23099,FS,,,,,,,,,,
23100,FS,,,,,,,,,,
23101,FS,,,,,,,,,,
23102,FS,,,,,,,,,,
23138,TT,,,,,,,,,,
23142,TT,,,,,,,,,,
23144,ST,,,,,,,,,,
23147,ST,,,,,,,,,,
23212,IC,,,,,,,,,,
23220,IC,,,,,,,,,,
23254,SC,,,,,,,,,,
23260,SC,SO,,,,,,,,,
23290,SC,,,,,,,,,,
23291,SC,,,,,,,,,,
23314,SC,,,,,,,,,,
23348,CR,,,,,,,,,,
23351,SS,,,,,,,,,,
23379,TT,,,,,,,,,,
23395,TT,,,,,,,,,,
23406,SC,,,,,,,,,,
23421,SS,,,,,,,,,,
23431,FS,,,,,,,,,,
23449,SC,,,,,,,,,,
23455,CR,,,,,,,,,,
23456,CR,,,,,,,,,,
23461,IC,,,,,,,,,,
23470,SS,,,,,,,,,,
23473,CR,,,,,,,,,,
23482,IC,,,,,,,,,,
23483,CR,,,,,,,,,,
23484,CR,,,,,,,,,,
23486,CR,,,,,,,,,,
23489,CR,,,,,,,,,,
23516,CR,,,,,,,,,,
23522,CR,,,,,,,,,,
23550,TT,,,,,,,,,,
23569,IC,,,,,,,,,,
23570,SC,,,,,,,,,,
23571,SC,,,,,,,,,,
23572,SC,,,,,,,,,,
23574,SC,,,,,,,,,,
23591,SC,,,,,,,,,,
23651,IC,,,,,,,,,,
23664,SS,,,,,,,,,,
23666,SS,,,,,,,,,,
23674,CR,,,,,,,,,,
23675,CR,,,,,,,,,,
23676,CR,,,,,,,,,,
23677,CR,,,,,,,,,,
23690,IC,,,,,,,,,,
23691,IC,,,,,,,,,,
23714,CR,,,,,,,,,,
23720,CR,,,,,,,,,,
23723,SO,,,,,,,,,,
23725,SO,,,,,,,,,,
23729,CR,,,,,,,,,,
23734,SC,SO,,,,,,,,,
23741,SO,,,,,,,,,,
23742,SO,,,,,,,,,,
23743,SO,,,,,,,,,,
23748,SC,,,,,,,,,,
23749,SC,,,,,,,,,,
23765,CR,,,,,,,,,,
23768,SC,,,,,,,,,,
23775,SO,,,,,,,,,,
23802,SO,,,,,,,,,,
23803,SO,,,,,,,,,,
23807,SS,,,,,,,,,,
23816,SO,,,,,,,,,,
23829,CR,,,,,,,,,,
23832,SS,,,,,,,,,,
23833,CR,,,,,,,,,,
23834,CR,,,,,,,,,,
23835,SS,,,,,,,,,,
23837,TT,,,,,,,,,,
23838,TT,,,,,,,,,,
23848,TT,,,,,,,,,,
23864,IC,,,,,,,,,,
23878,SC,,,,,,,,,,
23888,IC,,,,,,,,,,
23911,SO,,,,,,,,,,
23923,SO,,,,,,,,,,
23942,SS,,,,,,,,,,
23950,SS,,,,,,,,,,
23968,SC,,,,,,,,,,
23977,IC,,,,,,,,,,
23982,IC,,,,,,,,,,
24033,SC,SO,,,,,,,,,
24036,SC,,,,,,,,,,
24106,SS,,,,,,,,,,
24138,TT,,,,,,,,,,
24142,TT,,,,,,,,,,
24148,TT,,,,,,,,,,
24160,TT,,,,,,,,,,
24163,TT,,,,,,,,,,
24184,IC,,,,,,,,,,
24185,IC,,,,,,,,,,
24222,TT,,,,,,,,,,
24249,TT,,,,,,,,,,
24258,CR,,,,,,,,,,
24264,CR,,,,,,,,,,
24291,SS,,,,,,,,,,
24293,SS,,,,,,,,,,
24294,CR,,,,,,,,,,
24300,CR,,,,,,,,,,
24321,CR,,,,,,,,,,
24360,CR,,,,,,,,,,
24369,SS,,,,,,,,,,
24370,FS,,,,,,,,,,
24371,FS,,,,,,,,,,
24372,SS,,,,,,,,,,
24373,SC,,,,,,,,,,
24377,SS,,,,,,,,,,
24380,IC,,,,,,,,,,
24399,TT,,,,,,,,,,
24435,TT,,,,,,,,,,
24436,FS,,,,,,,,,,
24441,IC,,,,,,,,,,
24443,IC,,,,,,,,,,
24451,SS,,,,,,,,,,
24459,IC,,,,,,,,,,
24464,CR,,,,,,,,,,
24470,SS,,,,,,,,,,
24479,CR,,,,,,,,,,
24482,CR,,,,,,,,,,
24485,SO,,,,,,,,,,
24489,SS,,,,,,,,,,
24510,SS,,,,,,,,,,
24536,IC,,,,,,,,,,
24557,FS,,,,,,,,,,
24585,IC,,,,,,,,,,
24607,IC,,,,,,,,,,
24615,CR,,,,,,,,,,
24618,CR,,,,,,,,,,
24621,CR,,,,,,,,,,
24628,IC,,,,,,,,,,
24630,CR,,,,,,,,,,
24633,SS,,,,,,,,,,
24654,SS,,,,,,,,,,
24683,IC,,,,,,,,,,
24684,IC,,,,,,,,,,
24695,SS,,,,,,,,,,
24731,SS,,,,,,,,,,
24732,SS,,,,,,,,,,
24745,SS,,,,,,,,,,
24748,SS,,,,,,,,,,
24814,SS,,,,,,,,,,
24828,FS,,,,,,,,,,
24829,FS,,,,,,,,,,
24839,IC,,,,,,,,,,
24849,SC,,,,,,,,,,
24850,SC,,,,,,,,,,
24854,IC,SC,,,,,,,,,
24876,SS,,,,,,,,,,
24884,IC,,,,,,,,,,
24899,SC,,,,,,,,,,
24900,SC,,,,,,,,,,
24909,TT,,,,,,,,,,
24925,IC,,,,,,,,,,
24940,SC,,,,,,,,,,
24943,IC,,,,,,,,,,
24945,IC,,,,,,,,,,
24949,IC,,,,,,,,,,
24950,IC,,,,,,,,,,
24976,SO,,,,,,,,,,
24979,SO,,,,,,,,,,
25006,CR,,,,,,,,,,
25012,CR,,,,,,,,,,
25021,ST,,,,,,,,,,
25022,ST,,,,,,,,,,
25025,FS,,,,,,,,,,
25037,SS,,,,,,,,,,
25088,IC,,,,,,,,,,
25096,SS,,,,,,,,,,
25125,IC,,,,,,,,,,
25147,CR,,,,,,,,,,
25148,CR,,,,,,,,,,
25150,CR,,,,,,,,,,
25159,SO,,,,,,,,,,
25164,IC,,,,,,,,,,
25177,SS,,,,,,,,,,
25186,IC,CR,,,,,,,,,
25202,IC,,,,,,,,,,
25208,TT,,,,,,,,,,
25219,TT,,,,,,,,,,
25254,CR,,,,,,,,,,
25257,CR,,,,,,,,,,
25260,CR,,,,,,,,,,
25316,SO,,,,,,,,,,
25331,SC,,,,,,,,,,
25332,SC,SO,,,,,,,,,
25333,SC,SO,,,,,,,,,
25334,SO,,,,,,,,,,
25376,FS,,,,,,,,,,
25378,SO,,,,,,,,,,
25381,SS,,,,,,,,,,
25394,CR,,,,,,,,,,
25395,SS,SC,,,,,,,,,
25397,CR,,,,,,,,,,
25398,CR,,,,,,,,,,
25403,CR,,,,,,,,,,
25409,SC,,,,,,,,,,
25411,CR,,,,,,,,,,
25424,SO,,,,,,,,,,
25431,CR,,,,,,,,,,
25432,SC,,,,,,,,,,
25439,IC,,,,,,,,,,
25461,IC,,,,,,,,,,
25462,IC,,,,,,,,,,
25577,SS,,,,,,,,,,
25659,SS,,,,,,,,,,
25667,ST,,,,,,,,,,
25691,TT,IC,,,,,,,,,
25717,IC,,,,,,,,,,
25719,CR,,,,,,,,,,
25723,CR,,,,,,,,,,
25730,IC,CR,,,,,,,,,
25752,IC,,,,,,,,,,
25771,IC,,,,,,,,,,
25786,TT,,,,,,,,,,
25787,TT,,,,,,,,,,
25795,TT,,,,,,,,,,
25812,SO,,,,,,,,,,
25816,SO,,,,,,,,,,
25818,SS,,,,,,,,,,
25820,SS,,,,,,,,,,
25823,CR,,,,,,,,,,
25826,CR,,,,,,,,,,
25830,IC,,,,,,,,,,
25831,IC,,,,,,,,,,
25835,SC,,,,,,,,,,
25836,SC,,,,,,,,,,
25837,SC,,,,,,,,,,
25838,SC,,,,,,,,,,
25876,IC,,,,,,,,,,
25879,SC,,,,,,,,,,
25880,SC,,,,,,,,,,
25885,IC,,,,,,,,,,
25896,TT,,,,,,,,,,
25902,TT,,,,,,,,,,
25905,TT,,,,,,,,,,
25926,TT,,,,,,,,,,
25941,CR,,,,,,,,,,
25944,CR,,,,,,,,,,
25950,IC,,,,,,,,,,
25989,TT,,,,,,,,,,
25998,TT,,,,,,,,,,
26009,SS,,,,,,,,,,
26026,SS,,,,,,,,,,
26044,SS,,,,,,,,,,
26061,CR,,,,,,,,,,
26076,IC,,,,,,,,,,
26091,TT,,,,,,,,,,
26101,SS,,,,,,,,,,
26110,CR,,,,,,,,,,
26116,SS,,,,,,,,,,
26144,TT,,,,,,,,,,
26150,IC,,,,,,,,,,
26206,SS,,,,,,,,,,
26210,IC,,,,,,,,,,
26233,SC,,,,,,,,,,
26237,CR,,,,,,,,,,
26250,SC,,,,,,,,,,
26253,SC,SO,,,,,,,,,
26261,SC,,,,,,,,,,
26266,CR,,,,,,,,,,
26267,CR,,,,,,,,,,
26273,SS,,,,,,,,,,
26277,SS,,,,,,,,,,
26280,SC,,,,,,,,,,
26284,SS,SC,,,,,,,,,
26298,IC,,,,,,,,,,
26311,TT,,,,,,,,,,
26317,IC,,,,,,,,,,
26326,IC,,,,,,,,,,
26329,SC,,,,,,,,,,
26330,SC,,,,,,,,,,
26345,SS,,,,,,,,,,
26360,SS,,,,,,,,,,
26361,SS,,,,,,,,,,
26365,TT,IC,,,,,,,,,
26398,SO,,,,,,,,,,
26404,SC,,,,,,,,,,
26411,IC,,,,,,,,,,
26413,CR,,,,,,,,,,
26414,CR,,,,,,,,,,
26457,IC,,,,,,,,,,
26484,IC,,,,,,,,,,
26516,SS,,,,,,,,,,
26524,SS,,,,,,,,,,
26526,IC,,,,,,,,,,
26529,CR,,,,,,,,,,
26532,CR,,,,,,,,,,
26535,SS,CR,,,,,,,,,
26538,CR,,,,,,,,,,
26567,IC,,,,,,,,,,
26576,IC,,,,,,,,,,
26620,IC,SS,,,,,,,,,
26621,TT,,,,,,,,,,
26659,IC,,,,,,,,,,
26666,SS,,,,,,,,,,
26682,CR,,,,,,,,,,
26683,CR,,,,,,,,,,
26699,TT,,,,,,,,,,
26743,SS,,,,,,,,,,
26752,CR,,,,,,,,,,
26753,CR,,,,,,,,,,
26754,SC,CR,,,,,,,,,
26759,SC,,,,,,,,,,
26778,CR,,,,,,,,,,
26779,CR,,,,,,,,,,
26794,FS,,,,,,,,,,
26811,IC,,,,,,,,,,
26812,IC,,,,,,,,,,
26813,IC,,,,,,,,,,
26831,SC,,,,,,,,,,
26834,SC,,,,,,,,,,
26845,SO,,,,,,,,,,
26849,SC,,,,,,,,,,
26869,SO,,,,,,,,,,
26876,SO,,,,,,,,,,
26880,SO,,,,,,,,,,
26896,SO,,,,,,,,,,
26910,ST,,,,,,,,,,
26911,SC,,,,,,,,,,
26914,FS,,,,,,,,,,
26916,FS,,,,,,,,,,
26928,SS,,,,,,,,,,
26952,ST,,,,,,,,,,
26953,ST,,,,,,,,,,
26955,CR,,,,,,,,,,
26957,CR,,,,,,,,,,
26958,SC,CR,,,,,,,,,
26966,SC,,,,,,,,,,
26972,FS,,,,,,,,,,
26975,FS,,,,,,,,,,
26988,SC,,,,,,,,,,
27019,TT,,,,,,,,,,
27020,SC,,,,,,,,,,
27026,SS,,,,,,,,,,
27027,SS,,,,,,,,,,
27050,SC,,,,,,,,,,
27052,SC,,,,,,,,,,
27053,SC,,,,,,,,,,
27054,SS,,,,,,,,,,
27055,SS,,,,,,,,,,
27064,SS,,,,,,,,,,
27065,SS,,,,,,,,,,
27068,ST,,,,,,,,,,
27074,IC,,,,,,,,,,
27083,CR,,,,,,,,,,
27089,IC,,,,,,,,,,
27101,CR,,,,,,,,,,
27118,IC,,,,,,,,,,
27151,TT,,,,,,,,,,
27155,IC,,,,,,,,,,
27167,IC,,,,,,,,,,
27172,IC,,,,,,,,,,
27220,SS,,,,,,,,,,
27228,IC,,,,,,,,,,
27249,SS,,,,,,,,,,
27251,IC,,,,,,,,,,
27285,IC,,,,,,,,,,
27305,IC,,,,,,,,,,
27325,IC,,,,,,,,,,
27328,TT,,,,,,,,,,
27330,TT,,,,,,,,,,
27337,IC,,,,,,,,,,
27338,IC,,,,,,,,,,
27368,IC,,,,,,,,,,
27369,IC,,,,,,,,,,
27379,IC,,,,,,,,,,
27395,SS,,,,,,,,,,
27400,IC,,,,,,,,,,
27405,SO,,,,,,,,,,
27407,SS,,,,,,,,,,
27408,CR,,,,,,,,,,
27411,CR,,,,,,,,,,
27415,CR,,,,,,,,,,
27418,CR,,,,,,,,,,
27420,CR,,,,,,,,,,
27421,CR,,,,,,,,,,
27429,CR,,,,,,,,,,
27447,CR,,,,,,,,,,
27459,SC,,,,,,,,,,
27464,CR,,,,,,,,,,
27465,CR,,,,,,,,,,
27466,CR,,,,,,,,,,
27467,CR,,,,,,,,,,
27468,CR,,,,,,,,,,
27477,IC,,,,,,,,,,
27483,CR,,,,,,,,,,
27484,CR,,,,,,,,,,
27486,CR,,,,,,,,,,
27505,SC,CR,,,,,,,,,
27533,SS,CR,,,,,,,,,
27534,CR,,,,,,,,,,
27535,CR,,,,,,,,,,
27539,IC,,,,,,,,,,
27542,IC,,,,,,,,,,
27555,SS,,,,,,,,,,
27556,SS,,,,,,,,,,
27557,SS,,,,,,,,,,
27558,SS,CR,,,,,,,,,
27559,SS,,,,,,,,,,
27560,SC,,,,,,,,,,
27568,IC,,,,,,,,,,
27608,IC,,,,,,,,,,
27616,IC,,,,,,,,,,
27618,IC,,,,,,,,,,
27625,SC,SO,,,,,,,,,
27627,SO,,,,,,,,,,
27645,SS,,,,,,,,,,
27646,SS,,,,,,,,,,
27662,ST,,,,,,,,,,
27664,ST,,,,,,,,,,
27685,FS,,,,,,,,,,
27689,SC,,,,,,,,,,
27692,SC,,,,,,,,,,
27703,SC,,,,,,,,,,
27705,SS,,,,,,,,,,
27717,IC,,,,,,,,,,
27721,CR,,,,,,,,,,
27723,CR,,,,,,,,,,
27740,SC,,,,,,,,,,
27743,SC,,,,,,,,,,
27745,SS,,,,,,,,,,
27766,ST,,,,,,,,,,
27808,TT,,,,,,,,,,
27811,TT,,,,,,,,,,
27844,IC,,,,,,,,,,
27853,SO,,,,,,,,,,
27857,SS,,,,,,,,,,
27859,SS,,,,,,,,,,
27861,SS,,,,,,,,,,
27876,SO,,,,,,,,,,
27877,SO,,,,,,,,,,
27880,SC,,,,,,,,,,
27886,IC,,,,,,,,,,
27887,IC,,,,,,,,,,
27899,SS,,,,,,,,,,
27901,ST,,,,,,,,,,
27902,ST,,,,,,,,,,
27908,SO,,,,,,,,,,
27910,SC,SO,,,,,,,,,
27915,SC,SO,,,,,,,,,
27917,SO,,,,,,,,,,
27928,IC,,,,,,,,,,
27931,SO,,,,,,,,,,
27949,SC,,,,,,,,,,
27955,IC,,,,,,,,,,
27979,CR,,,,,,,,,,
27980,CR,,,,,,,,,,
28041,CR,,,,,,,,,,
28042,SO,,,,,,,,,,
28043,SO,,,,,,,,,,
28044,SC,SO,,,,,,,,,
28048,ST,,,,,,,,,,
28060,SS,,,,,,,,,,
28099,TT,,,,,,,,,,
28136,SO,,,,,,,,,,
28146,IC,,,,,,,,,,
28157,SS,,,,,,,,,,
28169,SS,,,,,,,,,,
28184,SO,,,,,,,,,,
28194,FS,,,,,,,,,,
28195,FS,,,,,,,,,,
28197,FS,,,,,,,,,,
28204,SC,FS,,,,,,,,,
28222,IC,,,,,,,,,,
28225,SS,,,,,,,,,,
28279,IC,,,,,,,,,,
28306,SC,,,,,,,,,,
28313,IC,SS,,,,,,,,,
28320,SS,,,,,,,,,,
28349,SC,SO,,,,,,,,,
28351,SC,SO,,,,,,,,,
28354,SO,,,,,,,,,,
28367,SC,,,,,,,,,,
28368,SC,,,,,,,,,,
28369,SC,,,,,,,,,,
28375,SC,,,,,,,,,,
28385,ST,,,,,,,,,,
28386,FS,,,,,,,,,,
28387,FS,,,,,,,,,,
28393,IC,,,,,,,,,,
28426,TT,,,,,,,,,,
28444,SO,,,,,,,,,,
28447,SS,SO,,,,,,,,,
28449,SS,,,,,,,,,,
28511,SS,,,,,,,,,,
28512,SS,,,,,,,,,,
28560,IC,SC,,,,,,,,,
28562,SC,,,,,,,,,,
28571,IC,,,,,,,,,,
28581,SC,,,,,,,,,,
28583,SS,,,,,,,,,,
28587,SS,,,,,,,,,,
28592,IC,,,,,,,,,,
28596,SO,,,,,,,,,,
28602,SC,,,,,,,,,,
28608,SC,,,,,,,,,,
28648,IC,,,,,,,,,,
28678,SS,,,,,,,,,,
28679,SC,,,,,,,,,,
28680,SC,,,,,,,,,,
28682,SC,,,,,,,,,,
28791,SC,,,,,,,,,,
28805,IC,,,,,,,,,,
28808,IC,,,,,,,,,,
28809,IC,,,,,,,,,,
28810,SS,,,,,,,,,,
28812,SS,,,,,,,,,,
28823,ST,,,,,,,,,,
28824,SC,,,,,,,,,,
28830,SO,,,,,,,,,,
28839,SS,,,,,,,,,,
28854,SO,,,,,,,,,,
28865,ST,,,,,,,,,,
28929,SS,,,,,,,,,,
28954,SO,,,,,,,,,,
28956,SC,SO,,,,,,,,,
28967,IC,,,,,,,,,,
28974,SS,,,,,,,,,,
28977,ST,,,,,,,,,,
28982,SS,,,,,,,,,,
28992,IC,,,,,,,,,,
28998,CR,,,,,,,,,,
29002,SS,,,,,,,,,,
29011,SO,,,,,,,,,,
29046,SC,,,,,,,,,,
29081,IC,,,,,,,,,,
29082,SS,SO,,,,,,,,,
29085,SS,SO,,,,,,,,,
29089,SO,,,,,,,,,,
29090,SO,,,,,,,,,,
29101,IC,,,,,,,,,,
29117,SS,,,,,,,,,,
29123,CR,,,,,,,,,,
29124,SS,,,,,,,,,,
29126,CR,,,,,,,,,,
29160,SS,,,,,,,,,,
29184,CR,,,,,,,,,,
29185,CR,,,,,,,,,,
29186,SC,,,,,,,,,,
29187,SC,,,,,,,,,,
29211,SS,,,,,,,,,,
29239,IC,,,,,,,,,,
29256,IC,,,,,,,,,,
29257,SO,,,,,,,,,,
29263,FS,,,,,,,,,,
29286,SS,,,,,,,,,,
29287,SS,,,,,,,,,,
29288,SS,,,,,,,,,,
29290,SS,SC,,,,,,,,,
29291,CR,,,,,,,,,,
29292,CR,,,,,,,,,,
29304,SC,,,,,,,,,,
29312,SC,SO,,,,,,,,,
29342,SC,SO,,,,,,,,,
29348,SC,,,,,,,,,,
29352,SC,,,,,,,,,,
29357,SC,,,,,,,,,,
29367,CR,,,,,,,,,,
29368,CR,,,,,,,,,,
29370,CR,,,,,,,,,,
29401,SS,,,,,,,,,,
29406,IC,,,,,,,,,,
29422,FS,,,,,,,,,,
29424,SS,,,,,,,,,,
29434,TT,,,,,,,,,,
29438,SS,,,,,,,,,,
29449,IC,,,,,,,,,,
29453,TT,,,,,,,,,,
29456,TT,,,,,,,,,,
